,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,BCUTp.1h,Fsp3,XLogP,MW,LipinskiFailures,nRotB,MLogP,nAtomP,nAtomLC,nB,nBase,nAtom,nAromBond,naAromAtom,ALogP,ALogp2,AMR,nAcid,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,tpsaEfficiency,Zagreb,WPATH,WPOL,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,VAdjMat,TopoPSA,topoShape,PetitjeanNumber,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEC.44,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,HybRatio,fragC,FMF,ECCEN,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,tpsaEfficiency.1,TopoPSA.1,nHBDon,nHBAcc,topoShape.1,label
68,11.9960775613563,16.0085513953324,-0.415754942692108,0.231728403532405,4.34615597486876,11.1305978412065,0.685185185185185,-1.679,1191.42508958472,4,33,4.1,6,33,85,5,178,6,6,-7.17950000000001,51.5452202500001,306.8934,0,1,1,2,1,0,0,0,1,0,0,0,0.419823897337751,392,40692,129,164.91137594645,1.96323066602917,81.2383124266023,35.62015669827,45.6181557283325,7.4093909361377,499.89,1.0,0.5,0.650167434589853,9.13385365549954,11.862422586024,0.0,0.0,0,0.0,0,0.0,0,7.48521508559972,0.723173503006195,0,0.619070659254524,5.32963740838983,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,5,0,19,0,0,5,13,0,0,11,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0935640138408,45.2959987014041,31.2582644628099,0.685185185185185,25069.3,0.357142857142857,4114,62.8896008524563,39.9380371391142,34.5778687426331,25.7942454688269,20.1261748832575,15.6539119006521,9.51014847268421,6.59294265100117,49.007491710472,28.6450770782225,21.0912296586524,13.4588449303753,8.84661016325267,5.57916481422862,3.31132035417286,2.05842231891012,11.6444822180442,16.3472633879316,23.3373676844487,4.04323146257578,4.84601935224259,5.27959197918764,5.53023570122167,0.0,1.40742465828785,0.0,2.46882949989348,0.0,0.275222956788648,0.0,0,0,0.0,0.102062072615966,0.0721687836487032,0,0,0.0,0.0320750149549792,0.0226804605813257,0,0,11,5,1,11,24,1,0,5505.4992797583,6188.20757967631,8011.37285224013,9174.56554975297,10188.262481908,100.602251317997,94.4682918528604,128.55028072953,152.03055380175,175.573341304237,2.52805925500393,-1.07535306750869,-0.1598894140398,0.797654289094131,-1.63230763400408,0.419823897337751,499.89,18,30,1.0,1
69,11.9882464361035,16.0097888447861,-0.391957358676573,0.29550619719025,4.97389417447,11.1305983541019,0.685185185185185,-1.994,1190.44032861802,4,32,4.1,6,32,85,6,179,6,6,-7.36610000000001,54.2594292100001,309.268,0,1,1,2,1,0,0,0,1,0,0,0,0.415136372469068,394,40611,129,164.744591908962,1.96124514177336,81.4995285372345,32.912053186138,48.5874753510964,7.4093909361377,493.9,0.9375,0.483870967741935,1.02031285769217,10.3816766222989,13.1486313653856,0.0,0.0,0,0.0,0,0.0,0,7.48521508559972,0.0,0,0.619070659254524,5.32963740838983,0.255837656280673,7.05970582519334,0.66617479627818,0,0,0,0,0,0,0,6,0,18,0,0,5,13,0,0,11,1,0,0,0,5,0,0,11,0,0,0,0,0,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0935640138408,44.4907525510204,31.2582644628099,0.685185185185185,25428.3,0.357142857142857,4001,63.0527375592728,39.7938791867708,35.0532839461587,25.7221664926552,20.0752073504255,15.6220816006677,9.44767439786971,6.67444586846553,49.3393502343216,28.6588086101806,21.548152913516,13.4657106963544,8.85146499293449,5.59605410750311,3.28536463487442,2.08173149825034,11.933157352639,16.5513875331635,23.481705251746,4.26683826032576,5.00413323525101,5.39139537806263,5.93848399168554,0.0,1.40742465828785,0.0,2.78505726591032,0.0,0.275222956788648,0.0,0,0,0.0,0.102062072615966,0.0721687836487032,0,0,0.0,0.0320750149549792,0.0226804605813257,0,0,11,5,1,11,23,1,0,5553.20351523927,6239.29186570871,8085.36944928743,9212.62575243121,10225.7881227816,100.187762583732,94.3026536981366,129.384370685578,151.864643757798,175.407431260285,2.44768462851934,-1.03527131989806,-0.155606972601095,0.798097528674594,-1.65914437747086,0.415136372469068,493.9,18,30,0.9375,0
70,11.9960784455287,16.0085477520142,-0.415746816115591,0.231963152136666,4.68581556372072,11.1305979704683,0.660377358490566,-1.525,1175.38259067263,4,31,3.99,6,31,84,5,173,6,6,-7.50369999999999,56.3055136899999,300.9071,0,1,1,2,1,0,0,0,1,0,0,0,0.432227526496461,390,38781,129,162.73510213531,1.96066388114831,80.9971434815587,35.3860626253958,45.6110808561631,7.39231742277876,507.73,1.0,0.5,0.675046599353806,8.7273582510595,12.5406249439238,0.0,0.0,0,0.0,0,0.0,0,8.32430121911158,0.0,0,0.619070659254524,5.32963740838983,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,5,0,17,0,0,5,13,0,0,12,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0946712018141,43.6654492330168,30.119375573921,0.660377358490566,23470.3,0.36144578313253,3823,62.3456307780863,39.3318839892316,34.5045291561781,25.5799809217208,20.3057332614558,15.3758644020528,9.40094765468071,6.49445474120834,48.0932781480989,28.0664913607689,20.7532220369373,13.0931091327917,8.66304427564761,5.35205265800019,3.17943613194507,1.97327029970092,11.9778155513776,17.0723106044599,23.8678935539679,4.15148463804884,4.99615444759123,5.35063793564935,5.81891083581649,0.0,1.40742465828785,0.0,2.57089157250944,0.0,0.275222956788648,0.0,0,0,0.0,0.102062072615966,0.0721687836487032,0,0,0.0,0.0320750149549792,0.0226804605813257,0,0,11,6,1,11,23,1,0,5462.66166804201,6155.0363276915,8009.44928753149,9163.75980879349,10195.1733801118,99.6022513179969,93.1361998757278,128.882372706663,152.362645778883,177.901271936845,2.49293806004921,-0.969083919154886,-0.219003637175311,0.678675305925942,-1.5067972600786,0.432227526496461,507.73,18,30,1.0,0
71,11.9960775613563,16.0085513953324,-0.415747657465986,0.232032678825378,4.76440387668294,11.1305986149192,0.666666666666667,-0.956000000000002,1189.40920807707,4,32,4.1,6,32,85,5,176,6,6,-7.04749999999999,49.6672562499999,305.5081,0,1,1,2,1,0,0,0,1,0,0,0,0.427131236004777,394,40380,130,164.733252261077,1.9611101459652,81.0197308165245,35.406376093828,45.6133547226967,7.4093909361377,507.73,0.9375,0.483870967741935,0.662157357868168,8.97328289633404,12.3596194535251,0.0,0.0,0,0.0,0,0.0,0,8.32430121911158,0.0,0,0.619070659254524,5.32963740838983,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,5,0,18,0,0,5,13,0,0,12,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0935640138408,44.4907525510204,30.7899824749845,0.666666666666667,24357.3,0.357142857142857,3995,63.0527375592728,39.8318839892316,34.8580825467713,25.8489833229512,20.3655198393903,15.6898083177177,9.42535542291516,6.62262180808007,48.8003849292855,28.5664913607689,21.1067754275305,13.3734392186816,8.75815098668035,5.52333309400058,3.21842308445055,2.0225624956131,11.9778155513776,17.0125240265254,23.9777133244008,4.15148463804884,4.9750167002505,5.39110009828698,5.81891083581649,0.0,1.40742465828785,0.0,2.57089157250945,0.0,0.275222956788648,0.0,0,0,0.0,0.102062072615966,0.0721687836487032,0,0,0.0,0.0320750149549792,0.0226804605813257,0,0,11,6,1,11,24,1,0,5523.32988212001,6216.82888764113,8074.34517130512,9231.66751983292,10268.5307427777,100.602251317997,94.1361998757278,129.882372706663,153.362645778883,178.901271936845,2.49293804272143,-0.969084041411011,-0.219004495162672,0.678674006162113,-1.50679286206103,0.427131236004777,507.73,18,30,0.9375,1
72,11.9960767077773,16.0085550405108,-0.415748495076918,0.232102729718071,4.80369713530806,11.1305990955585,0.672727272727273,-0.387,1203.43582548151,4,33,4.21,6,33,86,5,179,6,6,-6.5913,43.4452356899999,310.1091,0,1,1,2,1,0,0,0,1,0,0,0,0.42215372329636,398,42063,131,166.732327323961,1.9615567920466,81.0310244840074,35.4165328280441,45.6144916559635,7.4262647547021,507.73,1.0,0.5,0.650167434589853,9.19208041669535,12.1986295481223,0.0,0.0,0,0.0,0,0.0,0,8.32430121911158,0.0,0,0.619070659254524,5.32963740838983,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,5,0,19,0,0,5,13,0,0,12,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0924824229313,45.3188190148015,31.4555580307418,0.672727272727273,25260.3,0.352941176470588,4169,63.7598443404594,40.3318839892316,35.2116359373646,26.0989833229512,20.5557332614558,15.7320838123992,9.64734729459407,6.63988070651228,49.507491710472,29.0664913607689,21.4603288181238,13.6234392186816,8.95637429138371,5.59058369430818,3.33953664223101,2.05013043410752,11.9778155513776,17.0125240265254,23.9354378297194,4.15148463804884,4.9750167002505,5.37615345380334,5.81891083581649,0.0,1.40742465828785,0.0,2.57089157250944,0.0,0.275222956788648,0.0,0,0,0.0,0.102062072615966,0.0721687836487032,0,0,0.0,0.0320750149549792,0.0226804605813257,0,0,11,6,1,11,25,1,0,5582.95069952193,6277.03704931969,8136.19101141787,9295.19432604466,10335.5655494223,101.602251317997,95.1361998757278,130.882372706663,154.362645778883,179.901271936845,2.49293804271412,-0.969084041519084,-0.21900449681657,0.678673994035224,-1.50679288113173,0.42215372329636,507.73,18,30,1.0,1
73,11.9960758832295,16.0085586875509,-0.415749329302074,0.232173395085486,4.82334334181464,11.1305994933456,0.678571428571429,0.181999999999998,1217.46244288595,4,34,4.32,6,34,87,5,182,6,6,-6.1351,37.6394520099999,314.7101,0,1,1,2,1,0,0,0,1,0,0,0,0.417290883724445,402,43831,132,168.731864855402,1.96199842855119,81.0366713177489,35.4216111951522,45.6150601225969,7.44294349584873,507.73,0.941176470588235,0.484848484848485,0.638965586935772,9.38905174261309,12.0528233091506,0.0,0.0,0,0.0,0,0.0,0,8.32430121911158,0.0,0,0.619070659254524,5.32963740838983,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,5,0,20,0,0,5,13,0,0,12,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.091425551592,46.1495844875346,32.1343209876543,0.678571428571429,26179.3,0.348837209302326,4349,64.4669511216459,40.8318839892316,35.5651893279579,26.3489833229512,20.7325099567525,15.8665850130144,9.67724058356134,6.79685266434474,50.2145984916586,29.5664913607689,21.8138822087171,13.8734392186816,9.13315098668035,5.73074873725313,3.38708999774737,2.13577065210771,11.9778155513776,17.0125240265254,23.9354378297194,4.15148463804884,4.97501670025051,5.37615345380334,5.81891083581649,0.0,1.40742465828785,0.0,2.57089157250944,0.0,0.275222956788648,0.0,0,0,0.0,0.102062072615966,0.0721687836487032,0,0,0.0,0.0320750149549792,0.0226804605813257,0,0,11,6,1,11,26,1,0,5642.00333298765,6336.39476917744,8196.40699958805,9356.33425137427,10398.6314490239,102.602251317997,96.1361998757278,131.882372706663,155.362645778883,180.901271936845,2.49293804271411,-0.969084041519106,-0.21900449681725,0.678673994024482,-1.50679288121226,0.417290883724445,507.73,18,30,0.941176470588235,1
74,11.9960750862554,16.008562336454,-0.415750160199036,0.232244688448582,4.83316620547506,11.1305998492696,0.684210526315789,0.750999999999999,1231.48906029039,4,35,4.43,6,35,88,5,185,6,6,-5.6789,32.24990521,319.3111,0,1,1,2,1,0,0,0,1,0,0,0,0.412538799616174,406,45685,133,170.731633621123,1.96243257035774,81.0394947346196,35.4241503787062,45.6153443559136,7.4594316186373,507.73,1.0,0.5,0.628460371660457,9.56784097729158,11.919158774874,0.0,0.0,0,0.0,0,0.0,0,8.32430121911158,0.0,0,0.619070659254524,5.32963740838983,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,5,0,21,0,0,5,13,0,0,12,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0903925619835,46.9829867674858,32.8079584775086,0.684210526315789,27114.3,0.344827586206897,4531,65.1740579028325,41.3318839892316,35.9187427185512,26.5989833229513,20.9092866520491,15.9915850130144,9.77234729459408,6.81799041168546,50.9217052728451,30.0664913607689,22.1674355993103,14.1234392186816,9.30992768197698,5.85574873725313,3.48620165009906,2.16939595226151,11.9778155513776,17.0125240265254,23.9354378297194,4.15148463804884,4.9750167002505,5.37615345380334,5.81891083581649,0.0,1.40742465828785,0.0,2.57089157250944,0.0,0.275222956788648,0.0,0,0,0.0,0.102062072615966,0.0721687836487032,0,0,0.0,0.0320750149549792,0.0226804605813257,0,0,11,6,1,11,27,1,0,5700.75051024871,6395.2999039072,8255.76008823024,9416.19001762039,10459.5338471793,103.602251317997,97.1361998757278,132.882372706663,156.362645778883,181.901271936845,2.49293804271411,-0.969084041519106,-0.21900449681725,0.678673994024481,-1.50679288121229,0.412538799616174,507.73,18,30,1.0,1
75,11.85,16.0082472731947,-0.391649093711421,0.236450119159838,5.14247736317282,11.1306079758534,0.524590163934426,1.242,1273.48435935459,4,30,4.87,16,36,94,5,183,18,18,-4.68710000000001,21.9689064100001,333.2387,0,3,3,4,3,0,0,0,3,0,0,0,0.392779781439757,440,52403,144,180.432075477349,1.98277006019064,81.7311641201812,36.0833165434045,45.647847576777,7.55458885167764,499.89,0.944444444444444,0.485714285714286,0.618575599933339,9.70897014332443,12.7452022865405,0.0,0.0,0,0.0,0,0.0,0,7.48521508559972,0.770743336989152,0,0.619070659254524,5.32963740838983,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,5,0,14,0,0,13,13,0,0,11,5,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4200995925758,44.9036281179138,29.7731641676278,0.524590163934426,26406.3,0.593406593406593,5028,67.3203222727745,43.3158485746254,38.3894977299666,29.4614292827601,23.0943293522406,18.4510751079524,11.3053808272393,7.89953524808241,52.0907599580563,30.3955829631263,22.6332100142591,14.5498413380856,9.52970226182906,6.14421492790614,3.5224804098921,2.18364730202526,13.4846283802759,18.7354478828598,26.5819522939468,4.62846082139057,5.44339987057123,5.93518577043941,6.34085291874772,0.0,1.5252757884856,0.0,2.83377451604071,0.0,0.292233302224642,0.0,0,0,0.0,0.268728739282632,0.321465769612263,0,0,0.0,0.0876305705105348,0.0870275878293181,0,0,11,15,3,11,20,1,0,6118.38004842071,6944.33073460867,9135.89220244011,10282.8351726749,11087.6875638696,107.602251317997,103.46829185286,144.546556660928,168.525103643461,187.403707191683,2.47413753498337,-1.03381683223418,-0.173233433597911,0.812796089948671,-1.66056712885759,0.392779781439757,499.89,18,29,0.944444444444444,0
76,11.9960758826409,16.0075687703526,-0.415749676501972,0.231825381800491,4.98894890774622,11.1646605255938,0.696428571428571,0.396,1218.49356342689,4,33,4.32,7,33,87,5,185,6,6,-5.94470000000001,35.3394580900001,318.6649,0,1,1,2,1,0,0,0,1,0,0,0,0.42428692772486,404,43569,133,168.595917693451,1.96041764759826,81.0538157941791,32.9139747072811,48.1398410868983,7.44294349584873,516.68,1.0,0.5,0.981077414779787,10.5437151382211,13.9763689863732,0.0,0.0,0,0.0,0,0.0,0,7.48521508559972,0.0,0,0.913796498067388,6.14808581697612,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,6,0,19,0,0,4,14,0,0,11,2,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.091425551592,45.3504725897921,31.6634948096886,0.696428571428571,27286.3,0.348837209302326,4234,64.6300878284625,40.7257308393489,35.7947189149601,26.7452225308739,20.3615205004592,16.0151343766349,9.74068189990746,6.78079822541745,50.6765936891978,29.7484660215855,22.3029551929573,14.3911246021377,9.15998405782933,5.85621303863572,3.46227594443731,2.17009539897135,12.5455297883348,17.0383074495886,24.1758350314966,4.64714185351364,5.2715855968946,5.65047743585261,6.1075859704113,0.0,1.40742465828785,0.0,2.85372967935323,0.0,0.275222956788648,0.0,0,0,0.0,0.0833333333333333,0.142258898432212,0,0,0.0,0.0277777777777778,0.0356793625104493,0,0,11,5,1,12,25,2,0,5715.68483779977,6421.07361884752,8328.0569878511,9469.61784276227,10404.8720008204,102.187762583732,95.9702898317757,132.550552618758,156.030825690979,177.407431260285,2.36844558742476,-0.974223792385102,-0.177751241598319,0.789518328492368,-1.63703521169846,0.42428692772486,516.68,19,30,1.0,1
77,11.9960758832295,16.0085586875509,-0.4157523946672,0.23186191366429,4.80081981218106,11.1453017757337,0.696428571428571,0.807000000000001,1219.4783243936,4,33,4.32,7,33,87,5,184,6,6,-5.46550000000001,29.8716902500001,315.6586,0,1,1,2,1,0,0,0,1,0,0,0,0.419193568778595,404,43569,133,168.595917693451,1.96041764759826,81.0538157941791,35.4348660993115,45.6189496948679,7.44294349584873,510.89,1.0,0.5,0.981077414779787,10.5437151382211,13.9763689863732,0.0,0.0,0,0.0,0,0.0,0,8.28797590334268,0.0,0,0.619070659254524,5.32963740838983,0.0,7.05970582519334,0.0,0,0,0,0,0,0,0,6,0,19,0,0,4,14,0,0,11,2,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.091425551592,45.3504725897921,31.6634948096886,0.696428571428571,26915.3,0.348837209302326,4234,64.6300878284625,40.7257308393489,35.7947189149601,26.7452225308739,20.3615205004592,16.0151343766349,9.74068189990746,6.78079822541745,50.5464570155081,29.6833976847407,22.2278207493711,14.3477457109078,9.13829461221438,5.82835387729686,3.44619145013892,2.16124071987794,12.5455297883348,17.0383074495886,24.1758350314966,4.62209703898491,5.25183337442526,5.61830844725582,6.1075859704113,0.0,1.40742465828785,0.0,2.83204023373829,0.0,0.275222956788648,0.0,0,0,0.0,0.0833333333333333,0.142258898432212,0,0,0.0,0.0277777777777778,0.0320644549079585,0,0,11,5,1,12,25,2,0,5679.88929372123,6382.90190183183,8278.26834639745,9425.3240228069,10370.8395912216,102.602251317997,96.1361998757278,132.882372706663,156.362645778883,177.573341304237,2.40792420092431,-0.986966115649456,-0.185322200320107,0.790222232276,-1.62750740887018,0.419193568778595,510.89,19,29,1.0,1
